"Severity","Start_Time","End_Time","Start_Lat","Start_Lng","End_Lat","End_Lng","Distance.mi.","Description","Street","Side","City","County","State","Zipcode","Country","Timezone","Airport_Code","Weather_Timestamp","Temperature.F.","Wind_Chill.F.","Humidity...","Pressure.in.","Visibility.mi.","Wind_Direction","Wind_Speed.mph.","Weather_Condition","Amenity","Bump","Crossing","Give_Way","Junction","No_Exit","Railway","Roundabout","Station","Stop","Traffic_Calming","Traffic_Signal","Turning_Loop","Sunrise_Sunset","Civil_Twilight","Nautical_Twilight","Astronomical_Twilight","duration","time","hour","month","year","isRushHour","DescriptionLen","road_closed","slow","caution","interstate","wy","isHighRiskState","isWeekend","isLargeCity","isCovidYears"
"SEVERE","2019-08-18T02:30:09Z","2019-08-18T02:58:28Z",47.62424,-116.6453,47.61778,-116.520199,5.843,"closed between veterans memorial centennial brg and id-3/exit 34 - road closed due to accident. roadwork. roadway reduced to 1 lane.","I-90 W","R","Coeur D Alene","Kootenai","ID","83814","US","US/Pacific","KCOE","2019-08-18T02:56:00Z",60,60,62,27.41,10,"SSE",5,"Partly Cloudy",FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,0,FALSE,0,"Night","Night","Night","Night",1680,2019-08-18 02:30:09,2,8,2019,FALSE,132,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,TRUE
"SEVERE","2020-05-31T15:43:35Z","2020-05-31T16:28:35Z",41.33763,-72.9787,41.33763,-72.9787,0,"at ct-34/exit 57/exit 58 - accident.","CT-15 S","R","New Haven","New Haven","CT","6515","US","US/Eastern","KHVN","2020-05-31T15:53:00Z",68,68,31,30.02,10,"NNW",8,"Mostly Cloudy",FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,FALSE,0,FALSE,0,"Day","Day","Day","Day",2700,2020-05-31 15:43:35,15,5,2020,FALSE,36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,TRUE
"SEVERE","2020-06-04T18:29:53Z","2020-06-04T18:59:53Z",30.44318,-87.88621,30.47245,-87.8862,2.022,"closed at cr-32 - road closed due to accident.","Greeno Rd","R","Fairhope","Baldwin","AL","36532-5627","US","US/Central","KCQF","2020-06-04T18:35:00Z",79,79,74,29.83,10,"S",5,"Fair",FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,0,FALSE,0,"Day","Day","Day","Day",1800,2020-06-04 18:29:53,18,6,2020,TRUE,46,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,TRUE
"SEVERE","2020-06-12T13:44:58Z","2020-06-12T14:29:58Z",40.47508,-74.4097,40.47508,-74.4097,0,"at cr-527/old bridge tpke - accident.","State Route 18","R","East Brunswick","Middlesex","NJ","8816","US","US/Eastern","KLDJ","2020-06-12T13:55:00Z",63.3,63,NA,30.03,10,"NNW",10,"Partly Cloudy",FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,FALSE,0,FALSE,0,"Day","Day","Day","Day",2700,2020-06-12 13:44:58,13,6,2020,FALSE,37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,TRUE
"SEVERE","2019-09-11T08:02:45Z","2019-09-11T08:31:45Z",25.89842,-80.34046,25.9101,-80.34929,0.976,"at 138th st/graham dairy rd/exit 2 - accident.","I-75 N","R","Hialeah","Miami-Dade","FL","33018","US","US/Eastern","KOPF","2019-09-11T07:53:00Z",83,83,74,30.06,10,"ENE",10,"Fair",FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,FALSE,0,FALSE,0,"Day","Day","Day","Day",1740,2019-09-11 08:02:45,8,9,2019,TRUE,46,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,FALSE,TRUE
"SEVERE","2021-04-09T14:15:08Z","2021-04-09T18:22:36Z",34.737651,-77.512154,34.735608,-77.519983,0.466,"nc-53 is closed from pony farm rd/murrill hill rd (burgaw hwy/nc-53) to blue creek rd (burgaw hwy/nc-53) due to accident.","Haws Run Rd","R","Jacksonville","Onslow","NC","28540-9524","US","US/Eastern","KNCA","2021-04-09T13:56:00Z",81,81,45,29.97,10,"SE",13,"Fair",FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,0,FALSE,0,"Day","Day","Day","Day",14820,2021-04-09 14:15:08,14,4,2021,FALSE,121,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,TRUE
"SEVERE","2019-12-12T18:19:08Z","2019-12-12T18:48:26Z",42.23848,-87.90564,42.24016,-87.90572,0.116,"at il-60/townline rd - accident.","Riverwoods Rd","R","Lake Forest","Lake","IL","60045-3437","US","US/Central","KPWK","2019-12-12T17:52:00Z",45,38,49,29.35,10,"SSW",15,"Cloudy",FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,0,FALSE,0,"Night","Night","Night","Night",1740,2019-12-12 18:19:08,18,12,2019,TRUE,32,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,FALSE,TRUE
"SEVERE","2016-12-20T20:50:36Z","2016-12-21T02:50:36Z",41.60413,-87.58334,41.59726,-87.58372,0.475,"at us-6/159th st/exit 73 - accident.","Bishop Ford Fwy E","R","South Holland","Cook","IL","60473","US","US/Central","KIGQ","2016-12-20T20:55:00Z",21.7,12.3,87,30.19,10,"SW",8.1,"Clear",FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,FALSE,0,FALSE,0,"Night","Night","Night","Night",21600,2016-12-20 20:50:36,20,12,2016,FALSE,36,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,FALSE,FALSE
"SEVERE","2019-07-01T16:25:08Z","2019-07-01T16:53:27Z",39.12335,-84.53517,39.12676,-84.53434,0.24,"at western hills viad/exit 2 - accident.","I-75 N","R","Cincinnati","Hamilton","OH","45214","US","US/Eastern","KLUK","2019-07-01T16:53:00Z",87,87,49,29.45,10,"NW",7,"Mostly Cloudy",FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,FALSE,0,FALSE,0,"Day","Day","Day","Day",1680,2019-07-01 16:25:08,16,7,2019,FALSE,40,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,TRUE
"SEVERE","2018-09-02T00:24:42Z","2018-09-02T00:54:00Z",41.68556,-87.66197,41.71459,-87.63879,2.335,"between 111th st/monterey ave/exit 355 and il-1/halsted st/exit 357 - accident. blocked ahead.","I-57 N","R","Chicago","Cook","IL","60643","US","US/Central","KMDW","2018-09-02T00:53:00Z",80.1,63,71,29.99,10,"SSW",12.7,"Mostly Cloudy",FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,0,FALSE,0,"Night","Night","Night","Night",1800,2018-09-02 00:24:42,0,9,2018,FALSE,94,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE,FALSE
"SEVERE","2020-05-29T05:35:26Z","2020-05-29T07:35:26Z",45.53921,-122.44922,45.53921,-122.44922,0,"at ne fairview pky/exit 14 - accident.","NE Fairview Pkwy","R","Fairview","Multnomah","OR","97024","US","US/Pacific","KTTD","2020-05-29T05:53:00Z",57,57,77,29.9,10,"CALM",0,"Fair",FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,0,FALSE,0,"Day","Day","Day","Day",7200,2020-05-29 05:35:26,5,5,2020,FALSE,38,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,TRUE
"SEVERE","2016-07-08T17:12:52Z","2016-07-08T23:12:52Z",42.153188,-87.984989,42.15363,-87.98498,0.031,"at checker rd - accident.","N Arlington Heights Rd","L","Buffalo Grove","Cook","IL","60089","US","US/Central","KPWK","2016-07-08T16:52:00Z",84.9,63,38,29.81,10,"West",11.5,"Scattered Clouds",FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,0,FALSE,0,"Day","Day","Day","Day",21600,2016-07-08 17:12:52,17,7,2016,TRUE,25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,FALSE,FALSE
"SEVERE","2020-06-11T10:01:39Z","2020-06-11T10:16:39Z",27.80304,-82.66289,27.79579,-82.66164,0.507,"at i-375/exit 23 - accident. on the right.","I-275 S","R","Saint Petersburg","Pinellas","FL","33713","US","US/Eastern","KSPG","2020-06-11T09:53:00Z",81,81,74,30.07,10,"E",5,"Fair",FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,0,FALSE,0,"Day","Day","Day","Day",900,2020-06-11 10:01:39,10,6,2020,FALSE,42,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,0,FALSE,TRUE
"SEVERE","2021-02-19T18:52:00Z","2021-02-19T21:08:14Z",40.350948,-76.727796,40.341418,-76.748106,1.256,"crash on i-81 southbound between exit: pa 39 - manada hill/hershey and exit 72: paxtonia/linglestown. all lanes closed.","I-81 S","R","Harrisburg","Dauphin","PA","17112","US","US/Eastern","KCXY","2021-02-19T18:56:00Z",36,29,59,29.73,10,"WNW",9,"Cloudy",FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,0,FALSE,0,"Night","Night","Night","Day",8160,2021-02-19 18:52:00,18,2,2021,TRUE,119,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,FALSE,TRUE
"SEVERE","2016-10-01T07:10:07Z","2016-10-01T13:10:07Z",34.1935,-79.84451,34.192811,-79.843542,0.073,"at i-95 - accident.","David H McLeod Blvd","R","Florence","Florence","SC","29501","US","US/Eastern","KFLO","2016-10-01T06:53:00Z",59,63,93,30.05,6,"Calm",7,"Clear",FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,0,FALSE,0,"Night","Day","Day","Day",21600,2016-10-01 07:10:07,7,10,2016,TRUE,19,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,FALSE,FALSE
"SEVERE","2020-10-29T05:01:00Z","2020-10-29T13:46:00Z",34.012244,-118.497194,34.012464,-118.490774,0.368,"construction on ca-1 sb near mcclure tunl road closed. take alternate route.","Moomat Ahiko Way","R","Santa Monica","Los Angeles","CA","90401","US","US/Pacific","KSMO","2020-10-29T13:51:00Z",72,72,49,29.79,10,"WSW",6,"Fair",FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,FALSE,0,FALSE,0,"Night","Night","Night","Night",31500,2020-10-29 05:01:00,5,10,2020,FALSE,76,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0,FALSE,TRUE
"SEVERE","2020-03-26T10:36:44Z","2020-03-26T14:52:36Z",37.69495,-104.8111,37.69495,-104.8111,0,"at airport rd/exit 55 - accident.","I-25 N","R","Walsenburg","Huerfano","CO","81089","US","US/Mountain","KVTP","2020-03-26T10:42:00Z",32,20,80,20.36,10,"WSW",18,"Cloudy",FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,0,FALSE,0,"Day","Day","Day","Day",15360,2020-03-26 10:36:44,10,3,2020,FALSE,33,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,FALSE,TRUE
"SEVERE","2020-04-03T14:16:07Z","2020-04-03T14:31:07Z",39.86264,-75.10063,39.85055,-75.09664,0.862,"at rt-55/exit 13 - accident. two lanes blocked.","NJ-42 S","R","Bellmawr","Camden","NJ","8031","US","US/Eastern","KPHL","2020-04-03T13:54:00Z",55,55,47,29.71,10,"N",26,"Mostly Cloudy / Windy",FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,0,FALSE,0,"Day","Day","Day","Day",900,2020-04-03 14:16:07,14,4,2020,FALSE,47,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,TRUE
"SEVERE","2017-06-08T00:00:17Z","2017-06-08T06:00:17Z",41.87326,-87.61727,41.86747,-87.61897,0.41,"at roosevelt dr - accident.","S Lake Shore Dr","R","Chicago","Cook","IL","60605","US","US/Central","KMDW","2017-06-08T00:53:00Z",64,63,50,30.05,10,"ESE",3.5,"Partly Cloudy",FALSE,0,TRUE,0,FALSE,0,FALSE,0,FALSE,FALSE,0,TRUE,0,"Night","Night","Night","Night",21600,2017-06-08 00:00:17,0,6,2017,FALSE,27,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,FALSE,FALSE
"SEVERE","2016-11-27T00:49:07Z","2016-11-27T06:49:07Z",33.90107,-117.46963,33.89881,-117.47617,0.406,"at la sierra ave - accident.","CA-91 W","R","Riverside","Riverside","CA","92505","US","US/Pacific","KRAL","2016-11-27T00:53:00Z",50,63,93,30.02,10,"SE",4.6,"Overcast",FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,0,FALSE,0,"Night","Night","Night","Night",21600,2016-11-27 00:49:07,0,11,2016,FALSE,28,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE,FALSE
"SEVERE","2017-05-08T13:54:50Z","2017-05-08T20:08:43Z",35.823849,-86.409298,35.845666,-86.433325,2.021,"at tn-96/exit 78 - accident.","I-24 W","R","Murfreesboro","Rutherford","TN","37129","US","US/Central","KMQY","2017-05-08T13:56:00Z",75.9,63,45,29.88,10,"Variable",3.5,"Clear",FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,0,FALSE,0,"Day","Day","Day","Day",22440,2017-05-08 13:54:50,13,5,2017,FALSE,28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
"SEVERE","2020-05-11T14:08:31Z","2020-05-11T14:38:31Z",40.29109,-76.8817,40.29109,-76.8817,0,"at us-22/n cameron st - accident traffic being directed around accident area.","Elmerton Ave","R","Harrisburg","Dauphin","PA","17110","US","US/Eastern","KCXY","2020-05-11T13:56:00Z",53,53,64,29.52,10,"W",15,"Mostly Cloudy",FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,0,TRUE,0,"Day","Day","Day","Day",1800,2020-05-11 14:08:31,14,5,2020,FALSE,77,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,TRUE
"SEVERE","2019-07-06T21:34:05Z","2019-07-06T22:03:13Z",42.25721,-85.534,42.24748,-85.55348,1.202,"closed between sprinkle rd/exit 80 and kilgore rd/exit 78 - road closed due to accident.","I-94 W","R","Kalamazoo","Kalamazoo","MI","49001","US","US/Eastern","KAZO","2019-07-06T21:53:00Z",73,73,84,29.05,10,"ENE",3,"Light Rain",FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,0,FALSE,0,"Night","Day","Day","Day",1740,2019-07-06 21:34:05,21,7,2019,FALSE,88,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,TRUE
"SEVERE","2018-08-08T15:40:50Z","2018-08-08T21:40:50Z",41.17158,-112.01842,41.170708,-112.020144,0.108,"at i-15 - accident. right lane blocked.","W Riverdale Rd","R","Ogden","Weber","UT","84405-3910","US","US/Mountain","KOGD","2018-08-08T15:53:00Z",93,63,9,29.91,10,"West",6.9,"Clear",FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,0,FALSE,0,"Day","Day","Day","Day",21600,2018-08-08 15:40:50,15,8,2018,FALSE,39,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,FALSE,FALSE
"SEVERE","2019-05-24T11:05:57Z","2019-05-24T11:31:18Z",42.192646,-76.061111,42.18002,-76.065676,0.903,"closed at daugherty rd - road closed due to accident. fallen trees. fallen power cables.","State Route 26","L","Endicott","Broome","NY","13760-6213","US","US/Eastern","KBGM","2019-05-24T11:10:00Z",55,55,80,28.28,10,"NNW",15,"Cloudy",FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,0,FALSE,0,"Day","Day","Day","Day",1560,2019-05-24 11:05:57,11,5,2019,FALSE,88,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,TRUE
"SEVERE","2020-06-28T19:47:22Z","2020-06-28T20:09:52Z",39.13681,-76.75697,39.13737,-76.75672,0.041,"at md-175 - accident.","Baltimore Washington Pkwy N","R","Jessup","Anne Arundel","MD","20794","US","US/Eastern","KFME","2020-06-28T19:55:00Z",77,77,83,29.61,10,"CALM",0,"Fair",FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,FALSE,0,FALSE,0,"Day","Day","Day","Day",1320,2020-06-28 19:47:22,19,6,2020,FALSE,21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,TRUE
"SEVERE","2020-05-12T16:15:45Z","2020-05-12T17:30:45Z",34.92873,-89.99377,34.92873,-89.99377,0,"at nesbit rd/pleasant hill rd/exit 284 - accident.","I-55 S","R","Southaven","DeSoto","MS","38672","US","US/Central","KMEM","2020-05-12T15:54:00Z",56,56,84,29.79,10,"ENE",8,"Cloudy",FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,0,FALSE,0,"Day","Day","Day","Day",4500,2020-05-12 16:15:45,16,5,2020,FALSE,50,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,TRUE
"SEVERE","2021-07-13T02:57:00Z","2021-07-13T05:20:46Z",40.018031,-76.741939,40.082259,-76.765162,4.605,"incident on i-83 nb near pa-238 road closed. take alternate route.","I-83 N","R","York","York","PA","17406","US","US/Eastern","KMDT","2021-07-13T02:56:00Z",75,75,87,29.82,10,"E",3,"Mostly Cloudy",FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,0,FALSE,0,"Night","Night","Night","Night",8580,2021-07-13 02:57:00,2,7,2021,FALSE,66,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,FALSE,TRUE
"SEVERE","2017-04-20T09:13:15Z","2017-04-20T15:13:15Z",33.35713,-111.89428,33.36912,-111.89353,0.83,"at guadalupe rd/exit 56 - accident.","Price Fwy N","R","Mesa","Maricopa","AZ","85202","US","US/Mountain","KCHD","2017-04-20T08:47:00Z",71.6,63,23,29.99,10,"ENE",3.5,"Clear",FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,0,FALSE,0,"Day","Day","Day","Day",21600,2017-04-20 09:13:15,9,4,2017,FALSE,35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
"SEVERE","2019-10-01T20:52:52Z","2019-10-01T21:22:24Z",48.96475,-122.451919,48.9644,-122.441454,0.475,"closed at sumas - road closed due to accident.","E Badger Rd","R","Lynden","Whatcom","WA","98264-9502","US","US/Pacific","KBLI","2019-10-01T20:53:00Z",47,47,83,29.94,10,"S",3,"Partly Cloudy",FALSE,0,FALSE,1,FALSE,0,FALSE,0,FALSE,FALSE,0,FALSE,0,"Night","Night","Night","Night",1800,2019-10-01 20:52:52,20,10,2019,FALSE,46,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,TRUE
"SEVERE","2021-11-16T18:35:00Z","2021-11-16T19:56:55Z",42.087031,-80.065639,42.080755,-80.053645,0.753,"multi vehicle crash on pa 505 southbound between glenridge rd and glenwood park av young rd (tbk). all lanes closed.","Perry Hwy","R","Erie","Erie","PA","16509-3557","US","US/Eastern","KERI","2021-11-16T18:51:00Z",35,35,76,29.36,10,"CALM",0,"Fair",FALSE,0,TRUE,0,FALSE,0,FALSE,0,FALSE,FALSE,0,FALSE,0,"Night","Night","Night","Night",4860,2021-11-16 18:35:00,18,11,2021,TRUE,116,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,TRUE
"SEVERE","2019-08-01T12:35:35Z","2019-08-01T13:04:19Z",36.716379,-77.06816,36.714241,-77.067261,0.156,"closed at jerusalem rd - road closed due to accident.","Bride St","L","Courtland","Southampton","VA","23837-1120","US","US/Eastern","KFKN","2019-08-01T12:35:00Z",87,87,48,30.06,10,"CALM",0,"Partly Cloudy",FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,0,FALSE,0,"Day","Day","Day","Day",1740,2019-08-01 12:35:35,12,8,2019,FALSE,53,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,TRUE
"SEVERE","2018-10-31T12:59:43Z","2018-10-31T13:29:09Z",33.76516,-84.52149,33.76801,-84.53253,0.664,"at ga-70/fulton ind blvd/exit 49 - accident. left lane blocked.","GA-402 W","R","Atlanta","Fulton","GA","30336","US","US/Eastern","KFTY","2018-10-31T12:53:00Z",71.1,63,61,30.16,10,"Variable",5.8,"Clear",FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,FALSE,0,FALSE,0,"Day","Day","Day","Day",1800,2018-10-31 12:59:43,12,10,2018,FALSE,63,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
"SEVERE","2020-04-28T09:52:31Z","2020-04-28T10:07:31Z",41.89621,-87.65845,41.89621,-87.65845,0,"at n noble st - accident.","W Chicago Ave","R","Chicago","Cook","IL","60642","US","US/Central","KMDW","2020-04-28T09:53:00Z",64,64,75,29.22,10,"SW",7,"Mostly Cloudy",FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,0,FALSE,0,"Day","Day","Day","Day",900,2020-04-28 09:52:31,9,4,2020,FALSE,25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,FALSE,TRUE
"SEVERE","2019-01-11T04:56:35Z","2019-01-11T05:26:16Z",38.738843,-104.747253,38.72825,-104.73651,0.933,"at co-16/exit 132 - accident.","I-25 S","R","Colorado Springs","El Paso","CO","80913","US","US/Mountain","KFCS","2019-01-11T04:58:00Z",36,28,96,30.03,10,"North",11.5,"Light Drizzle",FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,0,FALSE,0,"Night","Night","Night","Night",1800,2019-01-11 04:56:35,4,1,2019,FALSE,29,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,FALSE,TRUE
"SEVERE","2020-04-06T15:46:46Z","2020-04-06T16:01:46Z",33.84656,-117.86203,33.84656,-117.86203,0,"at ca-57 - accident. two lanes blocked.","CA-91 W","R","Anaheim","Orange","CA","92806","US","US/Pacific","KFUL","2020-04-06T15:53:00Z",62,62,65,29.83,10,"SSW",6,"Cloudy",FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,0,FALSE,0,"Day","Day","Day","Day",900,2020-04-06 15:46:46,15,4,2020,FALSE,39,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,FALSE,TRUE
"SEVERE","2018-12-17T19:16:01Z","2018-12-17T19:45:26Z",29.51612,-98.5289,29.51028,-98.53909,0.734,"at vance jackson rd/exit 17 - accident. right lane blocked.","I-410 W","R","San Antonio","Bexar","TX","78230","US","US/Central","KSAT","2018-12-17T18:51:00Z",57.9,63,36,30.14,10,"Calm",7,"Partly Cloudy",FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,0,FALSE,0,"Night","Night","Night","Night",1740,2018-12-17 19:16:01,19,12,2018,FALSE,59,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,FALSE,FALSE
"SEVERE","2019-02-08T07:55:28Z","2019-02-08T08:25:06Z",30.35911,-81.66873,30.35346,-81.66863,0.39,"at us-1/20th st/exit 354 - accident.","FL-115 S","R","Jacksonville","Duval","FL","32209","US","US/Eastern","KJAX","2019-02-08T07:56:00Z",57.9,63,97,30.22,10,"West",3.5,"Scattered Clouds",FALSE,0,FALSE,0,TRUE,0,FALSE,0,FALSE,FALSE,0,FALSE,0,"Day","Day","Day","Day",1800,2019-02-08 07:55:28,7,2,2019,TRUE,36,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,FALSE,TRUE
"SEVERE","2016-11-23T11:50:09Z","2016-11-23T17:50:09Z",44.85758,-93.2982,44.85319,-93.29821,0.303,"at 82nd st/exit 8 - accident.","I-35W S","R","Minneapolis","Hennepin","MN","55420","US","US/Central","KMSP","2016-11-23T11:53:00Z",35.1,30.1,89,30.04,6,"North",5.8,"Overcast",FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,0,FALSE,0,"Day","Day","Day","Day",21600,2016-11-23 11:50:09,11,11,2016,FALSE,29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
"SEVERE","2017-11-28T07:58:08Z","2017-11-28T13:58:08Z",44.927259,-93.27482,44.921059,-93.274995,0.428,"at 46th st/exit 13 - accident.","I-35W S","R","Minneapolis","Hennepin","MN","55409","US","US/Central","KMSP","2017-11-28T07:53:00Z",45,41.2,65,29.87,10,"West",6.9,"Mostly Cloudy",FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,0,FALSE,0,"Day","Day","Day","Day",21600,2017-11-28 07:58:08,7,11,2017,TRUE,30,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE
"SEVERE","2021-08-14T15:30:30Z","2021-08-14T16:47:26Z",44.883255,-116.090775,44.880507,-116.090735,0.19,"incident on id-55 near elo rd road closed. take alternate route.","Highway 55","R","Mccall","Valley","ID","83638-5018","US","US/Mountain","KMYL","2021-08-14T15:17:00Z",88,88,12,25.15,3,"WNW",12,"Haze",FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,0,FALSE,0,"Day","Day","Day","Day",4620,2021-08-14 15:30:30,15,8,2021,FALSE,64,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,TRUE
"SEVERE","2021-02-08T23:24:42Z","2021-02-09T04:15:16Z",43.03866,-76.618658,43.042341,-76.593152,1.313,"incident on ny-31 eb near maple ave road closed. take alternate route.","Utica St","R","Port Byron","Cayuga","NY","13140-9511","US","US/Eastern","KFZY","2021-02-08T22:54:00Z",17,17,54,29.8,10,"CALM",0,"Cloudy",FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,0,FALSE,0,"Night","Night","Night","Night",17460,2021-02-08 23:24:42,23,2,2021,FALSE,70,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,TRUE
"SEVERE","2020-02-21T23:12:45Z","2020-02-21T23:41:10Z",38.84093,-76.87418,38.84016,-76.86943,0.261,"closed between forestville rd and i-95/i-495/capital beltway - road closed due to accident.","Pennsylvania Ave","R","District Heights","Prince George's","MD","20747","US","US/Eastern","KWBC","2020-02-21T22:56:00Z",28,21,49,30.13,10,"WSW",6,"Fair",FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,0,TRUE,0,"Night","Night","Night","Night",1740,2020-02-21 23:12:45,23,2,2020,FALSE,91,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,FALSE,TRUE
"SEVERE","2017-02-22T09:57:12Z","2017-02-22T15:57:12Z",27.7482,-82.67714,27.75119,-82.67709,0.207,"at 22nd ave/exit 19 - accident.","I-275 N","R","Saint Petersburg","Pinellas","FL","33712","US","US/Eastern","KSPG","2017-02-22T09:53:00Z",68,63,88,29.82,10,"ESE",34.5,"Clear",FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,0,FALSE,0,"Day","Day","Day","Day",21600,2017-02-22 09:57:12,9,2,2017,FALSE,31,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,FALSE,FALSE
"SEVERE","2019-08-23T17:43:51Z","2019-08-23T18:13:31Z",40.51837,-104.99228,40.517176,-104.992229,0.083,"at co-392/exit 262 - accident.","I-25 S","R","Fort Collins","Larimer","CO","80528","US","US/Mountain","KFNL","2019-08-23T17:56:00Z",80,80,27,24.97,10,"S",8,"Cloudy",FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,FALSE,0,FALSE,0,"Day","Day","Day","Day",1800,2019-08-23 17:43:51,17,8,2019,TRUE,30,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,FALSE,TRUE
